Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
232763366064680961,"Neil Gaiman, the author. RT @neilhimself: Sending love and worry to the Philippines.  (WIll also send aid donation using #reliefPH info....)",Outsiders,Sympathy and support,Not related
232763726779015168,"RT @YTF_Philippines: RT Families stuck in the roof, 11 people, Bayabas ext. Nangka marikina, they need immediate help #RescuePH @MMDA",Eyewitness,Affected individuals,Not related
232764309770469376,RT @AnnValerio: University of Santo Tomas (UST) Hospital needs food for the patients and staff. #rescuePH,Eyewitness,Donations and volunteering,Not related
232764796330729473,RT @princessu1: RT pls @suzy899 #ReliefPH All Ayala Malls accepting donations 4 flood victims.just go to concierge booths in Ayala Malls ...,Business,Donations and volunteering,Not related
232765387731787776,"#rescuePH “@CESC_1213: PLEASE HELP US SEEK RESCUE FOR OUR FRIEND!:( Jaja Vigilia, 09159166833, #3 Sampaguita St. IVC Marikina City",Eyewitness,Affected individuals,Not related
232765731656314880,#floodsph Allure    http://t.co/ojoQBWIM,Not labeled,Not labeled,Not related
232765744222449664,"RT @dennismendiola: SMART subs, in case you run out of LOAD. you get a lifeline of few more texts... simply dial *767 (*SOS) #RescuePH",Business,Caution and advice,Not related
232766495036411904,RT People at Kingsville and Filinvest East Antipolo needs immediate help. Yung ibang tao nasa bubong na daw. @MMDA @ANCALERTS #rescueph,Eyewitness,Affected individuals,Not related
232766968963403776,RT @Pinoy_Humor: Please TWEET and USE hashtags #ReliefPH (relief ops) #RescuePH (Rescue concerns) #FloodsPH (flood news) #PHalerts (gove ...,Not applicable,Donations and volunteering,Not related
232766968980197376,#reliefph Victoria Flawless Justice I cannot believe this is often trending -.- http://t.co/ckKeL5sw,Not labeled,Not labeled,Not related
232768017568780288,"RT @dennismendiola: SMART subs, in case you run out of LOAD. you get a lifeline of few more texts... simply dial *767 (*SOS) #RescuePH",Not labeled,Not labeled,Not related
232768445379403776,RT @YouScoopGMA: YouScoop: UE students spent the night in Manila campus after flood prevented them from leaving http://t.co/B0z5YNjf.,Media,Affected individuals,Not related
232768533468172288,"#rescueph Decide me ought to you have to, but this could be extraordinary lol http://t.co/DCiLSA8R",Not labeled,Not labeled,Not related
232768537637294080,RT @neilhimself: Sending love and worry to the Philippines.  (WIll also send aid donation using #reliefPH info....),Outsiders,Sympathy and support,Not related
232768722178285569,RT @neilhimself: Sending love and worry to the Philippines.  (WIll also send aid donation using #reliefPH info....),Outsiders,Sympathy and support,Not related
232769389101973505,RT @piacayetano: @_BringYourAGame: Flood in UST HOSPITAL is now on the 2nd floor. NO FOOD for the patients n staff #rescuePH @piacayet ...,Eyewitness,Donations and volunteering,Not related
232770148241666048,"@DSWDserve @Hey_Jupiter1:Drinking water needed for 20-30 ppl at #177 RP Palad St, Moras dela Paz, Sto Tomas,Pampanga #RescuePH #ReliefPH",Eyewitness,Affected individuals,Not related
232770911600795648,"RT @paola_herrero: Please send help #9 champaca st. de castro pasig city.. May 2 bata, isang baby at mga lola at lolo ko po andun #RescuePH",Eyewitness,Affected individuals,Not related
232771771449896961,RT @MarkCHGoh: Floods paralyse Philippine capital http://t.co/Tow2lYAJ @appletej @carmensoo Umaasa na ang lahat ay mahusay,Eyewitness,Infrastructure and utilities,Not related
232772820017491968,"RT @rapplerdotcom: LGUs, schools extend class suspension until Wednesday http://t.co/GJdolC0m #FloodsPH  #WeatherAlert #noclasses",Media,Other Useful Information,Not related
232773109453832192,"RT @bekimon23: RT @isuperELjhay: @bekimon23 sis pa rt, #rescuePH my family needs boat to transfer 353 sta lucia paroba city of sn fdo pa ...",Eyewitness,Affected individuals,Not related
232775005241487361,"RT @govph: Government action on the Southwest Monsoon August 7, 2012: http://t.co/jOpNYNcB  #PHalerts #rescuePH",Not labeled,Not labeled,Not related
232775399522828288,RT @kaayaAIA: #RescuePH RT @PTVph: If you know people who need to be rescued: PLEASE CONTACT COAST GUARD 0917-PCGDOTC (0917-7243682),Outsiders,Caution and advice,Not related
232775412101570561,"RT @TheKenNarvato: SPREAD! Families stuck in the roof, 11 people, Bayabas ext. Nangka marikina, they need immediate help #RescuePH @MMDA",Eyewitness,Affected individuals,Not related
232775613436534784,"#RescuePH Christianne Mapue &amp; family , 63 Caridad St, Don Pedro Vil, Valenzuela City. 0917-5562046. Stranded in neck-deep flood. @mmda",Eyewitness,Affected individuals,Not related
232776380994158592,@gmanews  Malanday Marikina near natinal high school purok 3. Melyn Pabustan with 3 kids 09175119505 #rescuePH,Media,Affected individuals,Not related
232777924481282048,"RT “@Q13_: RT #RescuePH Jeremy Orlina (UA&amp;P 1st Yr) B4 L4 Narra St., Dacon Homes, Cainta, Rizal 09179957335. Flooding + In need of Food”",Eyewitness,Affected individuals,Not related
232778020958638080,"RT @dennismendiola: SMART subs, in case you run out of LOAD. you get a lifeline of few more texts... simply dial *767 (*SOS) #RescuePH",Eyewitness,Other Useful Information,Not related
232778876592463872,@byahilo @airphilexpress Via MAnila and clark daw. But what about those who don't want to fly to manila and face the floods? Be considerate.,Outsiders,Sympathy and support,Not related
232779044377198592,RT @TourismPinas: RT @iyamaniya: PLS HELP THE STUDENTS IN UST DORMS!! My sister's blockmates are running out of food!!! #RescuePH,Eyewitness,Affected individuals,Not related
232780009046163459,RT please Join us as we make 6PM our time of prayer for our country. 5 minutes to go. #PrayForThePhilippines #rescuePH,Outsiders,Sympathy and support,Not related
232780294279811072,#floodsph That is absolutely f'cked up. http://t.co/2WRsUfgr,Not labeled,Not labeled,Not related
232781636448681984,"#RescuePH @MMDA  FAMILIES STUCK ON THE ROOF,11 PEOPLE , BAYABAS EXT. NANGKA MARIKINA!!!",Eyewitness,Affected individuals,Not related
232781992977113088,"#RescuePH Jeremy Orlina (UA&amp;P 1st Yr) B4 L4 Narra St., Dacon Homes, Cainta, Rizal 09179957335. Flooding + In need of Food @DivinemLee",Eyewitness,Donations and volunteering,Not related
232782278189793280,RT @patevangelista: Photo by Carlo Gabuco @rapplerdotcom: Photo: Marikina river taken roughly at 5:45pm. #FloodsPH http://t.co/dPOzm2ts,Eyewitness,Infrastructure and utilities,Not related
232782752125177856,RT @inquirerdotnet: RT @erwinaguilon: No classes in Manila tomorrow. ALL LEVELS- Mayor Lim #floodsPH,Media,Caution and advice,Not related
232783570027024384,RT @merphi: #RescuePH @iraramosxx 86 and 84 yr oldcouple stuck on rooftop since last night. 97 west riverside cor kentucky st. SDFM QC c ...,Eyewitness,Donations and volunteering,Not related
232784438243778561,"RT @isabelimineli: Aliza Libunao, 9 adults +1 child, 635 G. ARANETA AVE. TATALON, Q.C. 09268752213 #rescuePH Stranded on 3rd flr, Flood  ...",Eyewitness,Affected individuals,Not related
232784652178427904,RT @TsardChua: If you see animals or pets in need of rescue please contact PETA. Call 817-5292. Thank you. #rescueph #FloodMNL Pls RT,NGOs,Affected individuals,Not related
232785461641355264,RT @TheKenNarvato: We should not be just good Samaritans but we need to be Better Samaritans. #rescuePH #PrayForThePhilippines,Outsiders,Donations and volunteering,Not related
232785788818034689,"oh,, Pray for philippine : RT @NUESTCafe: SRENuest there's flood there :-(",Outsiders,Sympathy and support,Not related
232785889481334786,RT @previewmag: Two important hash tags to take note of: #rescuePH #reliefPH Please make sure to use the correct one and RT! http://t.co ...,Media,Donations and volunteering,Not related
232786367640387587,"@MMDA #rescuePH please help! stranded ang mga residente ng B53 L12 Teachers Village Catmon, Malabon! staying on top of their roofs!",Government,Affected individuals,Not related
232786531222450176,#rescuePH Pregnant mom and small kids trapped in 5 feet flooded house #283 L.Dela Cruz St. Brgy.Isla Valenzuela City. 09053920969,Eyewitness,Affected individuals,Not related
232787416207986688,"RT @gayixings: I hope my fellow Pinoys are safe esp the ones who are involved in the heavy rain, flood, and landslide in Manila. :( #Pra ...",Outsiders,Sympathy and support,Not related
232787630104915969,BBC News - Floods paralyse Philippine capital Manila http://t.co/X7sYaGo3,Media,Caution and advice,Not related
232789387526684675,"RT @rapplerdotcom: Photo: Marikina River via Marcos Highway, photo by @patevangelista #FloodsPH http://t.co/lNecx4F8",Eyewitness,Donations and volunteering,Not related
232789869884227585,Please RT. Kindly course your donations through St.Scholastica's College Manila  hotline: 567-7686 to 89 #rescuePH http://t.co/z8p41IVc,NGOs,Donations and volunteering,Not related
232789915996409857,RT @chaikafrias: #rescuePH #PrayForThePhilipppines,Outsiders,Sympathy and support,Not related
232790096380829696,RT @newsbreak_ph: We'll be using the unified hashtags #ReliefPH (for relief ops); #RescuePH (for rescue concerns); and #FloodsPH (for ge ...,Media,Caution and advice,Not related
232790318674743296,#rescuePH We giggled so desperately... http://t.co/UAquZjZh,Not labeled,Not labeled,Not related
232790587110211584,RT @ogiediaz: Saludo kami sa mga #rescuePH team at sa mga volunteers. Ndi pa sila kumakain pero deadma basta makatulong. #bayanihan,Outsiders,Sympathy and support,Not related
232791446925742081,"RT @TheKenNarvato: SPREAD! Families stuck in the roof, 11 people, Bayabas ext. Nangka marikina, they need immediate help #RescuePH @MMDA",Eyewitness,Affected individuals,Not related
232791451141029888,#rescueph Which fucking little sneakster. I can not believe this http://t.co/E8FSJQLk,Not labeled,Not labeled,Not related
232791665042128896,"RT @kojimeno: Anyone near UST hospital? They need help badly. 2nd floor is flooded, patients &amp; staff have no food. #rescuePH",Eyewitness,Infrastructure and utilities,Not related
232791925093175297,“@BBCNews: Philippine capital hit by floods http://t.co/BOClXU9Y” this is awful... Wiped out whole families - how lucky we all are in the UK,Media,Sympathy and support,Not related
232791988016148480,"@miriamq, ma'am Please R E T W E E T! UERM Staff &amp; patients are in need of immediate ACTION/HELP. #rescuePH #reliefPH",Eyewitness,Affected individuals,Not related
232792277410512897,RT @ogiediaz: Saludo kami sa mga #rescuePH team at sa mga volunteers. Ndi pa sila kumakain pero deadma basta makatulong. #bayanihan,Outsiders,Donations and volunteering,Not related
232792705221132289,RT @khimp0t: @chemalynMercado  Malanday Marikina near natinal high school purok 3. Melyn Pabustan with 3 kids 09175119505 #rescuePH,Eyewitness,Affected individuals,Not related
232792755536027648,RT @miriamq: reported “@ElisRivac: #rescuePH Florentino bernardo and company: Antonette st.parkway villagd brgy apolonio samson. 09436051153,Eyewitness,Affected individuals,Not related
232792877200183296,"RT @heywhereyou: Hi @Twitter, can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? - Pls retweet this unt ...",Outsiders,Donations and volunteering,Not related
232792889791496192,RT @ChaDaoTeaPlace: @ChaDaoTeaPlace Flood Relief Information #RescuePH Check poster for donation drop offs. SHARE IF U CARE! http://t.co ...,Business,Donations and volunteering,Not related
232793032364285952,Stay Safe everyone! #floodsph,Outsiders,Sympathy and support,Not related
232793070121414658,"RT @MissJonelyn: Photo of the flood in Manila, Philippines. The University of Santos Thomas field. (9/7/12) http://t.co/tqQT623u",Eyewitness,Infrastructure and utilities,Not related
232793070146555904,"RT @SavePHSeas: To NGOs &amp; charity organizations: if not accredited by DSWD, pls consign your imported donations to DSWD.#ReliefPH |  ...",NGOs,Donations and volunteering,Not related
232793460208435200,RT @loyoung: If you need any help please use the hashtag #RescuePH. RT please!,NGOs,Caution and advice,Not related
232793535714295808,RT @loyoung: If you need any help please use the hashtag #RescuePH. RT please!,Outsiders,Affected individuals,Not related
232793565057658881,"RT @heywhereyou: Hi @Twitter, can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? - Pls retweet this unt ...",Eyewitness,Donations and volunteering,Not related
232793699283783680,RT @jascurtissmith: “@loyoung: If you need any help please use the hashtag #RescuePH. RT please!”,Outsiders,Affected individuals,Not related
232793778971353088,RT @jascurtissmith: “@loyoung: If you need any help please use the hashtag #RescuePH. RT please!”,NGOs,Caution and advice,Not related
232794055787048960,"RT @ermahgerdjiya: Hi @twitter, can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims?",Eyewitness,Donations and volunteering,Not related
232794299060854784,RT @_peeyavelasquez: PREGNANT JOANN FERNANDEZ NEED IMMIDEATE #rescuePH @ KAINGIN 2 ST TENEJERON MALABON. SHES IN PAIN. @ANCALERTS @gmane ...,Media,Affected individuals,Not related
232794856911683584,"RT @jujumber: Hi @twitter, can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? - Pls retweet this until ...",Outsiders,Donations and volunteering,Not related
232795225989447680,“@gianmagdangal: Please po may mga bata pa sa adress na to. VICTORIA MARTINEZ. 395 mh del pilar st maysilo malabon #rescueph @DivinemLee,Media,Affected individuals,Not related
232795259535503360,RT @_peeyavelasquez: PREGNANT JOANN FERNANDEZ NEED IMMIDEATE #rescuePH @ KAINGIN 2 ST TENEJERON MALABON. SHES IN PAIN. @ANCALERTS @gmane ...,Eyewitness,Affected individuals,Not related
